Client,RiskTolerance,Region,TotalInvestment,YearsOfInvestmentExperience,AnnualFeeRate,TotalServiceFee,TotalServiceCost,NetIncome,ProfitMargin,Service,AvgAnnualReturn,AnnualReturnVolatility,Liquidity,TotalValue,AvgAnnualFeeRate,ServiceTotalServiceFee,ServiceTotalServiceCost,ProfitMargin,Score,AdjustedScore,AllocPercent
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,6.39
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,1.76
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,1.77
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,9.52
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,6.16
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,1.09
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,7.98
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,7.15
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,8.88
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,6.91
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,3.33
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,2.97
client49,low,Europe,474454455,28,0.6,2846726.73,3083953.96,-237227.23,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,6.87
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,0
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,2.76
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,5.8
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,3.67
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,1.99
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,8.56
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,2.88
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,5.05
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,9.61
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,6.2
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,6.43
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,9.53
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,9.65
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,7.3
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,4.59
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,0.08
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,1.73
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,5.39
client50,low,Europe,558851621.8,25,0.7,3911961.35,3632535.54,279425.81,7.14,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,6.79
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,7.25
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,9.75
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,3.62
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,6.33
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,6.25
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,0.2
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,7.72
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,3.39
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,9.62
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,1.05
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,8.8
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,4.48
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,2.2
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,4.18
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,8.86
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,9.72
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,5.53
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,2.43
client51,low,Europe,458579169.8,14,1.1,5044370.87,2980764.6,2063606.27,40.91,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,0.87
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,6.03
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,2.03
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,9.39
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,8.29
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,9.81
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,5.56
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,9.17
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,9.08
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,4.75
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,7.38
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,4.09
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,9.89
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,0.2
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,1.1
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,0.27
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,4.3
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,5.63
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,2.08
client52,low,Europe,455797852,28,0.6,2734787.11,2962686.04,-227898.93,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,4.41
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,0.41
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,2.23
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,9.59
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,3.98
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,8.06
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,6.54
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,3.65
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,3.48
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,1.45
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,1.82
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,9
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,6.32
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,1.83
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,4.16
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,5.81
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,6.07
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,8.91
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,9.14
client53,low,Europe,377925374.1,33,0.5,1889626.87,2456514.93,-566888.06,-30,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,1.88
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,1.61
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,5.85
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,0.75
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,4.88
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,2.71
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,4.52
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,1.14
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,9.42
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,7.08
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,9.44
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,5.61
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,6.18
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,8.76
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,0.6
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,6.35
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,7.8
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,9.9
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,5.94
client54,low,Europe,483564294.3,27,0.6,2901385.77,3143167.91,-241782.14,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,2.99
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,0.24
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,4.14
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,8.47
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,0.78
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,8.53
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,1.92
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,4.58
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,8.19
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,4.64
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,3.15
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,2.87
client55,low,Europe,581243048.5,29,0.6,3487458.29,3778079.82,-290621.53,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,8.57
